Time	Node	AppId	Type	Name	Seqno	HopCount
616.214	P	257	P_Interest	/prefix/%FE%02c	611	-1
616.217	P	257	P_GData	/prefix	611	0
616.364	C	257	C_Interest	/prefix/%FE%02c	611	0
616.664	C	257	C_Interest	/prefix/%FE%02c	611	0
616.814	P	257	P_Interest	/prefix/%FE%02c	611	-1
616.814	P	257	P_Data	/prefix/%FE%02c	611	0
616.918	P	257	P_GData	/prefix	612	0
616.964	C	257	C_Interest	/prefix/%FE%02c	611	0
616.967	C	257	C_Data	/prefix/%FE%02c	611	3
616.967	C	257	C_Interest	/prefix/%FE%02d	612	0
617.117	P	257	P_Interest	/prefix/%FE%02d	612	-1
